Date,Type,Label,Sending Wallet,Sent Amount,Sent Currency,Sent Cost Basis,Receiving Wallet,Received Amount,Received Currency,Received Cost Basis,Fee Amount,Fee Currency,Gain (USD),Net Value (USD),Fee Value (USD),TxSrc,TxDest,TxHash,Description
2021-11-07 16:56:24 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),0.1134874221,BNB,75.5240775147,"","","","","","",-0.3332497221,75.1908277926,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,ef76b94846c08b9839b6b499ef1eebd2145ddd99835c1195ad23a5c547da3f98,""
2021-11-07 16:56:24 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0005499988,BNB,0.3644004269,"","","",0.3644004269,"",0x10ed43c718714eb63d5aa57b78b54704e256024e,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,ef76b94846c08b9839b6b499ef1eebd2145ddd99835c1195ad23a5c547da3f98,""
2021-11-07 19:35:10 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),45.7876646135,BUSD,45.7876646135,"","","",45.7876646135,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,b61bd146ca2609d6d2cde97a8cdb7adc727c9afa1183f3b33646929d573ff48b,""
2021-11-07 20:10:28 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),3.4923200185,BUSD,3.4923200185,"","","",3.4923200185,"",0x9aacfd4ff2a965779cff25e370b89b788222e6b9,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,be740b660c1a7259dfffd725ddfac556937dd658df3985585875e12959dab9cc,""
2021-11-07 20:26:37 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0005058822,BNB,0.3315141674,"","","",0.3315141674,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,8e87f8fc4d62225572c506e9edc5193178fa326f3985245d26fa3048aa3f8d3e,""
2021-11-07 20:35:34 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),10.5532152119,BUSD,10.5532152119,"","","",10.5532152119,"",0xb81b272fde39f698c69a67620aa9978724e770cd,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,8cff18f1a0a75af64ff68298949575163c27729bd6411947aa5d36cbacbccef6,""
2021-11-07 23:56:59 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.000672445,ETH,3.0990810256,"","","",3.0990810256,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,11178df222cf0861c76ac2dd0c586460c7d942420119fa0e6e0d086aaee58d47,""
2021-11-08 00:01:11 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0086657351,ETH,39.9375639966,"","","",39.9375639966,"",0x1c54b7fdfd04ec383b7a00f5d77ed19b9ea6fe76,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,2f059bd78fcee069fa1ddf5cdbfb83f522d291d4ca4114a9cbe34f91e2aadda3,""
2021-11-08 00:35:42 UTC,exchange,"",Binance Smart Chain (BNB),59.8331998439,BUSD,60.2027315651,Binance Smart Chain (BNB),0.0935524187,BNB,60.1869900678,0.00055317,BNB,-0.0157414973,59.8331998439,0.3537902239,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,d7ead4362ae3002670a6ff6ea8e392d97b4989f96e7393cbb57b3184f9a4e14d,""
2021-11-08 00:37:33 UTC,exchange,"",Binance Smart Chain (BNB),0.0093890119,ETH,43.6803711657,Binance Smart Chain (BNB),0.0686979219,BNB,44.5221090343,0.00061301,BNB,0.8417378686,44.1283400095,0.3937690248,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,d7a13d1e015d70b2f0a06238061a08baa486408652330a0600ad769018dcfe8d,""
2021-11-08 00:39:06 UTC,exchange,"",Binance Smart Chain (BNB),3.1359068607,ADA,6.6533352337,Binance Smart Chain (BNB),0.0100162151,BNB,6.7947763629,0.00061301,BNB,0.1414411292,6.4029071703,0.3918691926,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,99e874be0eb48c59f8678550096cee8e755d9fc5286ce00cad550ed78a7bd634,""
2021-11-08 00:42:24 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB),0.00217592,BNB,1.4535702638,"","","","","","",-0.0626043519,1.3909659119,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x2e62e57d1d36517d4b0f329490ac1b78139967c0,b8e5ed2e52bf621143abbfd4e0ca8a3165b51a7e3ada7e38553282a770c533ed,"Transaction failed, only fee deducted"
2021-11-08 00:51:28 UTC,exchange,"",Binance Smart Chain (BNB),2070595627.0,SETH,0.2083605248,Binance Smart Chain (BNB),0.0162754069,ETH,76.6937714014,0.000311905,BNB,76.4854108766,76.4943848326,0.1993865688,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x5b1d1bbdcc432213f83b15214b93dc24d31855ef,16247e47a682cbbe08e53b3fc47e6fb111aa41b57b69364a0d268f41d2518362,""
2021-11-08 00:58:43 UTC,exchange,"",Binance Smart Chain (BNB),0.0162754069,ETH,77.1033178354,Binance Smart Chain (BNB),0.1194384448,BNB,76.8870256828,0.00061307,BNB,-0.2162921526,76.4943848326,0.3926408502,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,d7b809c36362a08193ad9dfbbbec59c311de20a640a8a7a270b53d604ab361e6,""
2021-11-08 01:03:13 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0014999983,BNB,0.9601370495,"","","",0.9601370495,"",0x10ed43c718714eb63d5aa57b78b54704e256024e,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,d0f968906a549257bfe15c5980a1805cabbc03bb4871193271a153ee29c9c3e6,""
2021-11-08 01:03:13 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),0.3043274338,BNB,198.1295030294,"","","","","","",-3.3319193484,194.797583681,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,d0f968906a549257bfe15c5980a1805cabbc03bb4871193271a153ee29c9c3e6,""
2021-11-08 01:03:13 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),225476160000.0,$IETH,197.12,"","","",197.12,"",0x3345e05626b525939395d5a49865c4800aa727bd,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,d0f968906a549257bfe15c5980a1805cabbc03bb4871193271a153ee29c9c3e6,""
2021-11-08 01:03:13 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),225476160000.0,INFINITYETH_DIVIDEND_TRACKER,197.12,"","","",197.12,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,d0f968906a549257bfe15c5980a1805cabbc03bb4871193271a153ee29c9c3e6,""
2021-11-08 01:03:13 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0000149416,ETH,0.0701274187,"","","",0.0701274187,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,d0f968906a549257bfe15c5980a1805cabbc03bb4871193271a153ee29c9c3e6,""
2021-11-08 01:51:02 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),26.99230096,BUSD,26.99230096,"","","",26.99230096,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,cd059c4f95729a40aa2aed2ddcb1093270a1424568fa55e9c1edc646ad505cb6,""
2021-11-08 02:19:59 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0007797508,BNB,0.4978492848,"","","",0.4978492848,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,888253d9c2ae00043b703de7c43e54490f37d2bdabb0b47722e3028d74436c98,""
2021-11-08 08:00:26 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),2.8353207962,BUSD,2.8353207962,"","","",2.8353207962,"",0x9aacfd4ff2a965779cff25e370b89b788222e6b9,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,81cd87d9a5e9a0fda9e1295023f5155402064e759e9e64ca654d2898f730e239,""
2021-11-08 08:22:56 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),6.5628090607,ADA,13.3315963465,"","","",13.3315963465,"",0xb81b272fde39f698c69a67620aa9978724e770cd,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,8a17a150bec77d693785ba68126286890e5d327763443abbe3da29327d1cb23f,""
2021-11-08 10:12:08 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0005096184,BNB,0.3279694414,"","","",0.3279694414,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,6e43e5d0efc144e788b5afd2dc8b143f6ac5c9925b29800cee2ea3c8c51ce2fd,""
2021-11-08 11:13:18 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),24.4290946541,BUSD,24.4290946541,"","","",24.4290946541,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,f954b7cd73b01cf0e49a61949d2e006176811a02e9f18bac54d2b161cc351ea9,""
2021-11-08 13:14:38 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0009842854,ETH,4.6444949569,"","","",4.6444949569,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,a670a5b3e3b0996f91ec354f75dd9f2e1a73475eb8cfa4ca10e9ab80dcd41eb8,""
2021-11-08 17:12:06 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0005377292,BNB,0.3499836161,"","","",0.3499836161,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,d778dfa7d8fede031b3de80243d2f463cbedea6e09938c65ef66eb4cb73a11c6,""
2021-11-08 17:59:43 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),3.210485612,BUSD,3.210485612,"","","",3.210485612,"",0x9aacfd4ff2a965779cff25e370b89b788222e6b9,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,7ac6898eacd16d4c03f80f4ccf40579ed14f04b45f46c426117978751f491336,""
2021-11-08 19:17:02 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0009507541,ETH,4.5226180383,"","","",4.5226180383,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,28378bb4ec8f73da105b84c963431c1b7b9e9bba2e59f8005a09adcf21efec2c,""
2021-11-08 20:35:30 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0025602732,ETH,12.1855196302,"","","",12.1855196302,"",0x1c54b7fdfd04ec383b7a00f5d77ed19b9ea6fe76,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,39a18020fbb96661c5658ba87dbe4f9f8cb0b9fc4370fb3e2e730b9829496856,""
2021-11-08 20:51:48 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),21.9605462989,BUSD,21.9605462989,"","","",21.9605462989,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,bf001514c5226a6e25183875481cc6e875136e3ed44d66321e932843936d1c2f,""
2021-11-08 22:50:23 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0007012682,BNB,0.4567027185,"","","",0.4567027185,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,cd96123a7744e5873a76ee80ac6b092763c3f805240f7776006bdffa95c9b155,""
2021-11-08 23:25:44 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),11.9281672918,BUSD,11.9281672918,"","","",11.9281672918,"",0xb81b272fde39f698c69a67620aa9978724e770cd,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,48e205f669ed7d22c0f59f2279a1028d52ec3574d628a82903dfd656d473f771,""
2021-11-08 23:59:47 UTC,exchange,"",Binance Smart Chain (BNB),91.355915613,BUSD,91.7120119777,Binance Smart Chain (BNB),0.1393070236,BNB,91.7186780246,0.00055317,BNB,0.0066660469,91.355915613,0.3627624116,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,a955959f5df45996a33294a7581047540b43d3932e1995b55f3c6efbffb28345,""
2021-11-09 00:01:29 UTC,exchange,"",Binance Smart Chain (BNB),0.0045102543,ETH,21.7784830314,Binance Smart Chain (BNB),0.0331517828,BNB,22.0830947921,0.00055259,BNB,0.3046117607,21.7210379924,0.3620567997,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,763fba8ce3a936b4b880ffc69d6ea4aef0e717ab107a786b76d80b41a585e40e,""
2021-11-09 00:01:35 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB),0.00017938,BNB,0.1154736625,"","","","","","",0.0019948057,0.1174684682,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,9aab556841f885ba866734649656eb61caeb3cc31c83bcd3d78e4244c6a5b5de,"Transaction failed, only fee deducted"
2021-11-09 00:03:14 UTC,exchange,"",Binance Smart Chain (BNB),6.5628090607,ADA,13.7259421601,Binance Smart Chain (BNB),0.0212564055,BNB,14.3213665971,0.00061301,BNB,0.595424437,13.9199319571,0.40143464,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,05714aa93921e067ca000a2e32359273e9ef5d853d52be351a02bef1794ba116,""
2021-11-09 00:05:04 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),0.1938864348,BNB,126.9997131126,"","","","","","",-0.0315867366,126.968126376,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,dd5cef89a4cb34a2978a3fadd8c3740d005bad46aa7c815f9a50ccb51f4ccb74,""
2021-11-09 00:05:04 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),163894080000.0,INFINITYETH_DIVIDEND_TRACKER,121.28,"","","",121.28,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,dd5cef89a4cb34a2978a3fadd8c3740d005bad46aa7c815f9a50ccb51f4ccb74,""
2021-11-09 00:05:04 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),163894080000.0,$IETH,121.28,"","","",121.28,"",0x3345e05626b525939395d5a49865c4800aa727bd,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,dd5cef89a4cb34a2978a3fadd8c3740d005bad46aa7c815f9a50ccb51f4ccb74,""
2021-11-09 00:05:04 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0009499956,BNB,0.6221124315,"","","",0.6221124315,"",0x10ed43c718714eb63d5aa57b78b54704e256024e,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,dd5cef89a4cb34a2978a3fadd8c3740d005bad46aa7c815f9a50ccb51f4ccb74,""
2021-11-09 00:05:04 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0003219437,ETH,1.5504561104,"","","",1.5504561104,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,dd5cef89a4cb34a2978a3fadd8c3740d005bad46aa7c815f9a50ccb51f4ccb74,""
2021-11-09 03:23:23 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0001736449,ETH,0.835281114,"","","",0.835281114,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,faa3b27042eef4bca7ed369008353f59b32ad203696bce9b50ac31cd579ab4f5,""
2021-11-09 03:46:50 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0010928858,BNB,0.7099237867,"","","",0.7099237867,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,17f8a0cdcc6bab784bf8816a693fb1643fb37779a5ed8e98100f76e63470df50,""
2021-11-09 04:24:21 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0034451715,ETH,16.5611252224,"","","",16.5611252224,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,be889270368ce6501e11a29784e12c39287adae96f255584cd972abeb4e52e04,""
2021-11-09 05:27:34 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0016264476,ETH,7.841666661,"","","",7.841666661,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,5077dc327f611ce1284834241758b448082ced6f16ec23bfb1691ec4cd805080,""
2021-11-09 05:28:01 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),3.1933283196,BUSD,3.1933283196,"","","",3.1933283196,"",0x9aacfd4ff2a965779cff25e370b89b788222e6b9,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,8445ceab89916a778cce4d620c85faca4da7dd5ce4f52245dfbb4cd91f6fa378,""
2021-11-09 07:22:43 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),21.5764658342,BUSD,21.5764658342,"","","",21.5764658342,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,e7acafa216d3c74897b6ebf4aaa9665cd58a9d72e3dcb9317213ba1546a6f067,""
2021-11-09 08:54:52 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0015134033,ETH,7.2725555773,"","","",7.2725555773,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,93058001acff00c7064e6dd1ab987dbf9b9469cc792092d25185060d2220db04,""
2021-11-09 10:45:37 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0049408028,ETH,23.7459096375,"","","",23.7459096375,"",0x1c54b7fdfd04ec383b7a00f5d77ed19b9ea6fe76,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0fc6aa7af6b351a3c51247a72a346338a81a54b5636196e7b001c99dee770821,""
2021-11-09 12:51:54 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),6.2317564536,ADA,14.2458565111,"","","",14.2458565111,"",0xb81b272fde39f698c69a67620aa9978724e770cd,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,a67ee362065c7731fdc351bab4bb3a5741ba1fbcf057c15251dee3601b0479fd,""
2021-11-09 13:16:06 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.000569062,BNB,0.368591145,"","","",0.368591145,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,54ada725345b1f4de15275c27a3c5f32bbc91e73f040f79ad0878b4829179d29,""
2021-11-09 13:53:04 UTC,exchange,"",Binance Smart Chain (BNB),24.7697941538,BUSD,25.1382322747,Binance Smart Chain (BNB),0.0382249935,BNB,25.1282094102,0.00055311,BNB,-0.0100228645,24.7697941538,0.3584152564,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,41ca266cd3606165fc33655df9e513362794d54c84a44f43f68f943e377c593e,""
2021-11-09 13:53:46 UTC,exchange,"",Binance Smart Chain (BNB),0.0120214136,ETH,58.2153720811,Binance Smart Chain (BNB),0.0889885088,BNB,58.1939122749,0.00061307,BNB,-0.0214598063,57.7957391369,0.398173138,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,feef8b4eece17322b071d58f3d4cd3f589f58f803c782471fca2b2fac07618bc,""
2021-11-09 13:54:25 UTC,exchange,"",Binance Smart Chain (BNB),6.2317564536,ADA,14.6524760506,Binance Smart Chain (BNB),0.0223007825,BNB,14.841653483,0.00061301,BNB,0.1891774324,14.4445964702,0.3970570128,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,74d88ddcd6b7341f5868a3c51cda7775b278306303f6c5578ea494b8671a5cb4,""
2021-11-09 14:45:29 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.001381145,ETH,6.6474460243,"","","",6.6474460243,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,baebbe41832a7dc9d800b4dbb08a6c48e0e339d2279cb6ef1037f7aba4c73ab1,""
2021-11-09 15:21:56 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),33.4209736841,BUSD,33.4209736841,"","","",33.4209736841,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,aeb91b6cd72747b8a52c2b8c8aa2e24e908da06a627c88333cfe02f602dc0760,""
2021-11-09 17:32:39 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),3.4631459283,BUSD,3.4631459283,"","","",3.4631459283,"",0x9aacfd4ff2a965779cff25e370b89b788222e6b9,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,58aabeebeb547a23e219d7d7e1259981556fc11cc674d3d914378ee99c31d5de,""
2021-11-09 20:57:52 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0005248002,BNB,0.3336478216,"","","",0.3336478216,"",0xd79ed92f32c728d7b189929bb26940c520cea754,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,6f555c614fb6171c27e1f1c71641083f539391f4595d70985ae27be2169742ae,""
2021-11-09 22:11:30 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0009618844,ETH,4.5838476586,"","","",4.5838476586,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,27ae797dbe141f1830f3bbe0672f0ce9d551186510f377ca809d220af817c15a,""
2021-11-09 22:17:15 UTC,exchange,"",Binance Smart Chain (BNB),36.8841196125,BUSD,37.2525577334,Binance Smart Chain (BNB),0.0579304603,BNB,37.2362827973,0.00055311,BNB,-0.0162749361,36.8841196125,0.3521631848,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,c8671f4cb22157cccde32a672bfc4422856ebcff224b5184f723fc2f8e9b89b7,""
2021-11-09 22:18:00 UTC,exchange,"",Binance Smart Chain (BNB),0.0023430294,ETH,11.6396324609,Binance Smart Chain (BNB),0.0176042375,BNB,11.5544844417,0.00061301,BNB,-0.0851480192,11.1656762802,0.3888081615,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,35413437e196ea8c963b421f2a66c564f19e1577c156d58b6e97d1a4085871b0,""
2021-11-09 22:20:30 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),48781509000.0,$IETH,134.05,"","","",134.05,"",0x3345e05626b525939395d5a49865c4800aa727bd,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,7dfe2660de1632e6489ee6a2181a5b85873546c7e269614fc55496a6f18a06fe,""
2021-11-09 22:20:30 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.0000582657,ETH,0.2776644392,"","","",0.2776644392,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,7dfe2660de1632e6489ee6a2181a5b85873546c7e269614fc55496a6f18a06fe,""
2021-11-09 22:20:30 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.00105,BNB,0.668721982,"","","",0.668721982,"",0x10ed43c718714eb63d5aa57b78b54704e256024e,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,7dfe2660de1632e6489ee6a2181a5b85873546c7e269614fc55496a6f18a06fe,""
2021-11-09 22:20:30 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),0.2139877988,BNB,140.8341858767,"","","","","","",-4.5500478421,136.2841380345,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,7dfe2660de1632e6489ee6a2181a5b85873546c7e269614fc55496a6f18a06fe,""
2021-11-09 22:20:30 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),48781509000.0,INFINITYETH_DIVIDEND_TRACKER,134.05,"","","",134.05,"",0x0000000000000000000000000000000000000000,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,7dfe2660de1632e6489ee6a2181a5b85873546c7e269614fc55496a6f18a06fe,""
2021-11-09 23:39:10 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),16.5750122603,BUSD,16.5750122603,"","","",16.5750122603,"",0xfbab1d829e36efbd13642229eae2964004f38c41,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,fe30f2b68013ca3092920a89bed509ec8e1ccbea2c3e3fe7634759ea1533173f,""
2021-11-10 02:28:17 UTC,transfer,"",Binance Smart Chain (BNB),0.002,BNB,0.0674914315,Binance Smart Chain (BNB) 3,0.002,BNB,"",0.000105,BNB,-0.0008614954,1.2691416405,0.0666299361,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0xde4a269aa38191fe33c1c94cebbf47f56983c0f2,01cb429bef265d62e4db46ef7106b6e7d1b69c56cd2b600d990595438219d200,""
2021-11-10 03:09:26 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),0.001373746,ETH,6.4466865313,"","","",6.4466865313,"",0xe1f2ce106f540fd22027c3dd0f1138240a67cbe4,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,fd190f8834d9c606589c16128869e9d78e163fcfd85e4a1a50cfa048e431c60e,""
2021-11-10 03:10:02 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),2.1223684577,BNB,1334.7524087126,"","","",1334.7524087126,"",0x10ed43c718714eb63d5aa57b78b54704e256024e,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,8040b4feb52e50e3995086014bc8bef0a514aadf42affb4c640b55c2b7b16952,""
2021-11-10 03:10:02 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB),5.0,BRISE_DIVIDEND_TRACKER,"","","","","","","","",0.0,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x0000000000000000000000000000000000000000,8040b4feb52e50e3995086014bc8bef0a514aadf42affb4c640b55c2b7b16952,""
